21,5,493.0,113.84,234.12,87.91,1,1,1.0
21,6,9.55,191.63,172.17999999999998,125.32999999999998,1,1,1.0
22,2,95.86,2.61,219.89,59.38,1,1,1.0
22,3,313.9,3.54,394.33000000000004,113.91,1,1,1.0
22,5,459.11,107.79,228.34000000000003,87.49,1,1,1.0
22,6,19.1,199.38,194.87,135.69,1,1,1.0
23,2,95.86,2.61,219.89,59.38,1,1,1.0
23,3,313.9,3.54,394.33000000000004,113.72,1,1,1.0
23,5,425.21,101.73,222.56,87.08999999999999,1,1,1.0
23,6,28.65,207.14,217.54999999999998,146.04000000000002,1,1,1.0
24,2,95.86,2.61,219.89,59.38,1,1,1.0
24,3,313.9,3.54,394.33000000000004,113.52999999999999,1,1,1.0
24,5,391.31,95.68,216.79000000000002,86.68,1,1,1.0
24,6,38.2,214.9,240.23000000000002,156.39000000000001,1,1,1.0
25,2,95.86,2.61,219.89,59.38,1,1,1.0
25,3,313.9,3.54,394.33000000000004,113.33999999999999,1,1,1.0
25,5,370.61,91.65,211.01,86.25999999999999,1,1,1.0
25,6,65.14,228.62,247.67000000000002,159.51999999999998,1,1,1.0
26,2,95.86,2.61,219.89,59.38,1,1,1.0
26,3,313.9,3.54,394.33000000000004,113.16,1,1,1.0
26,5,349.9,87.62,205.24,85.85,1,1,1.0
26,6,92.08,242.35,255.10000000000002,162.64000000000001,1,1,1.0
27,2,95.86,2.61,219.89,59.38,1,1,1.0
27,3,313.9,3.54,394.33000000000004,112.97,1,1,1.0
27,5,329.2,83.59,199.45999999999998,85.44,1,1,1.0
27,6,119.02,256.07,262.53000000000003,165.78000000000003,1,1,1.0
28,2,95.86,2.61,219.89,59.38,1,1,1.0
28,3,313.9,3.54,394.33000000000004,112.77999999999999,1,1,1.0
28,5,308.5,79.55,193.69,85.03000000000002,1,1,1.0
28,6,145.96,269.8,269.97,168.89999999999998,1,1,1.0
29,2,95.86,2.61,219.89,59.38,1,1,1.0
29,3,313.9,3.54,394.33000000000004,112.58999999999999,1,1,1.0
29,5,287.8,75.52,187.90999999999997,84.61999999999999,1,1,1.0
29,6,185.17,284.9,295.65,181.03000000000003,1,1,1.0
29,7,914.14,184.04,45.860000000000014,64.98000000000002,1,1,1.0
30,2,95.86,2.61,219.89,59.38,1,1,1.0
30,3,313.9,3.54,394.33000000000004,112.39999999999999,1,1,1.0
30,5,267.1,71.49,182.13,84.21,1,1,1.0
30,6,224.39,300.0,321.32000000000005,193.17000000000002,1,1,1.0
30,7,870.13,174.89,86.63,69.99000000000001,1,1,1.0
31,2,95.86,2.61,219.89,59.38,1,1,1.0
31,3,313.9,3.54,394.33000000000004,112.22,1,1,1.0
31,5,246.39,67.46,176.36,83.79,1,1,1.0
31,6,263.6,315.1,347.0,205.29999999999995,1,1,1.0
31,7,826.12,165.73,127.39999999999998,75.0,1,1,1.0
32,2,95.86,2.61,219.89,59.38,1,1,1.0
32,3,313.9,3.54,394.33000000000004,112.02999999999999,1,1,1.0
32,5,231.1,64.1,170.58,83.39000000000001,1,1,1.0
32,6,328.66,337.58,340.17,185.69,1,1,1.0
32,7,782.12,156.58,168.15999999999997,80.00999999999999,1,1,1.0
33,2,95.86,2.61,219.89,59.38,1,1,1.0
33,3,313.9,3.54,394.33000000000004,111.83999999999999,1,1,1.0
33,5,215.81,60.74,164.8,82.97999999999999,1,1,1.0
33,6,393.72,360.07,333.35,166.07999999999998,1,1,1.0
33,7,738.11,147.42,208.92999999999995,85.02000000000001,1,1,1.0
34,2,95.86,2.61,219.89,59.38,1,1,1.0
34,3,313.9,3.54,394.33000000000004,111.64999999999999,1,1,1.0
34,5,200.51,57.39,159.03000000000003,82.55999999999999,1,1,1.0
34,6,458.78,382.55,326.52,146.46999999999997,1,1,1.0
34,7,694.11,138.26,249.68999999999994,90.04000000000002,1,1,1.0
35,2,95.86,2.61,219.89,59.38,1,1,1.0
35,3,313.9,3.54,394.33000000000004,111.46,1,1,1.0
35,5,185.22,54.03,153.25000000000003,82.16,1,1,1.0
35,6,523.84,405.03,319.68999999999994,126.86000000000001,1,1,1.0
35,7,658.88,129.62,242.92999999999995,90.03,1,1,1.0
36,2,95.86,2.61,219.89,59.38,1,1,1.0
36,3,313.9,3.54,394.33000000000004,111.27999999999999,1,1,1.0
36,5,169.92,50.68,147.48,81.73999999999998,1,1,1.0
36,6,588.9,427.52,312.87,107.25,1,1,1.0
36,7,623.65,120.97,236.18000000000006,90.03,1,1,1.0
37,2,95.86,2.61,219.89,59.38,1,1,1.0
37,3,313.9,3.54,394.33000000000004,111.08999999999999,1,1,1.0
37,5,154.63,47.32,141.7,81.33000000000001,1,1,1.0
37,6,653.95,450.0,306.04999999999995,87.63999999999999,1,1,1.0
37,7,588.42,112.32,229.42000000000007,90.03,1,1,1.0
38,2,95.86,2.61,219.89,59.38,1,1,1.0
38,3,313.9,3.54,394.33000000000004,110.89999999999999,1,1,1.0
38,5,139.34,43.96,135.92,80.91999999999999,1,1,1.0
38,6,749.23,478.05,210.76999999999998,59.589999999999975,1,1,1.0
38,7,553.19,103.67,222.66999999999996,90.02999999999999,1,1,1.0
39,2,95.86,2.61,219.89,59.38,1,1,1.0
39,3,313.9,3.54,394.33000000000004,110.71,1,1,1.0
39,5,124.04,40.61,130.14999999999998,80.51,1,1,1.0
39,6,844.5,506.1,115.5,31.539999999999964,1,1,1.0
39,7,517.96,95.02,215.90999999999997,90.03000000000002,1,1,1.0
40,2,95.86,2.61,219.89,59.38,1,1,1.0
40,3,313.9,3.54,394.33000000000004,110.52,1,1,1.0
40,5,108.75,37.25,124.37,80.1,1,1,1.0
40,6,844.5,506.1,115.5,31.539999999999964,1,1,1.0
40,7,482.73,86.37,209.15999999999997,90.03,1,1,1.0
41,2,95.86,2.61,219.89,59.38,1,1,1.0
41,3,313.9,3.54,394.33000000000004,110.33,1,1,1.0
41,5,93.46,33.89,118.59000000000002,79.69,1,1,1.0
41,7,447.5,77.72,202.39999999999998,90.03,1,1,1.0
42,2,95.86,2.61,219.89,59.38,1,1,1.0
42,3,313.9,3.54,394.33000000000004,110.14999999999999,1,1,1.0
42,5,86.31,30.78,112.82,69.02,1,1,1.0
42,7,423.24,73.5,196.70000000000005,90.03,1,1,1.0
43,2,95.86,2.61,219.89,59.38,1,1,1.0
43,3,313.9,3.54,394.33000000000004,109.96,1,1,1.0
43,5,79.16,27.66,107.03999999999999,78.87,1,1,1.0
43,7,398.98,69.28,191.01,90.03999999999999,1,1,1.0
44,2,95.86,2.61,219.89,59.38,1,1,1.0
44,3,313.9,3.54,394.33000000000004,109.77,1,1,1.0
44,5,68.18,26.73,105.03999999999999,78.86999999999999,1,1,1.0
44,7,374.72,65.06,185.30999999999995,90.03999999999999,1,1,1.0
45,2,95.86,2.61,219.89,59.38,1,1,1.0
45,3,313.9,3.54,394.33000000000004,109.58,1,1,1.0
45,5,57.2,25.81,103.02999999999999,78.86,1,1,1.0
45,7,350.46,60.84,179.61000000000007,90.03999999999999,1,1,1.0
46,2,95.86,2.61,219.89,59.38,1,1,1.0
46,3,313.9,3.54,394.33000000000004,109.39,1,1,1.0
46,5,46.22,24.88,101.03,78.86,1,1,1.0
46,7,326.2,56.62,173.91000000000003,90.03999999999999,1,1,1.0
47,2,95.86,2.61,219.89,59.38,1,1,1.0
47,3,313.9,3.54,394.33000000000004,109.21,1,1,1.0
47,5,35.24,23.95,99.03,78.86999999999999,1,1,1.0
47,7,301.94,52.4,168.22000000000003,90.03999999999999,1,1,1.0
48,2,95.86,2.61,219.89,59.38,1,1,1.0
48,3,313.9,3.54,394.33000000000004,109.02,1,1,1.0
48,5,24.26,23.02,97.02,78.87,1,1,1.0
48,7,277.68,48.18,162.51999999999998,90.03999999999999,1,1,1.0
49,2,95.86,2.61,219.89,59.38,1,1,1.0
49,3,313.9,3.54,394.33000000000004,108.83,1,1,1.0
49,5,13.28,22.09,95.02,78.86999999999999,1,1,1.0
49,7,259.96,44.12,155.14000000000004,90.03999999999999,1,1,1.0
50,2,95.86,2.61,219.89,59.38,1,1,1.0
50,3,313.9,3.54,394.33000000000004,108.64,1,1,1.0
50,5,9.57,18.69,89.13,78.87,1,1,1.0
50,7,242.24,40.06,147.76,90.03999999999999,1,1,1.0
51,2,95.86,2.61,219.89,59.38,1,1,1.0
51,3,313.9,3.54,394.33000000000004,108.44999999999999,1,1,1.0
51,5,5.86,15.29,83.24,78.87,1,1,1.0
51,7,224.52,36.0,140.37999999999997,90.04,1,1,1.0
52,2,95.86,2.61,219.89,59.38,1,1,1.0
52,3,313.9,3.54,394.33000000000004,108.27,1,1,1.0
52,5,2.14,11.89,77.36,78.86,1,1,1.0
52,7,206.8,31.94,133.0,90.04,1,1,1.0
53,2,95.86,2.61,219.89,59.38,1,1,1.0
53,3,313.9,3.54,394.33000000000004,108.08,1,1,1.0
53,5,2.14,11.89,68.99,73.61,1,1,1.0
53,7,191.54,33.67,133.00000000000003,76.57,1,1,1.0
54,2,95.86,2.61,219.89,59.38,1,1,1.0
54,3,313.9,3.54,394.33000000000004,107.89,1,1,1.0
54,5,2.14,11.89,60.63,68.36,1,1,1.0
54,7,176.28,35.4,132.99999999999997,63.1,1,1,1.0
55,2,95.86,2.61,219.89,59.38,1,1,1.0
55,3,313.9,3.54,394.33000000000004,107.69999999999999,1,1,1.0
55,5,2.14,11.89,52.26,63.11,1,1,1.0
55,7,161.02,24.56,132.99999999999997,90.03,1,1,1.0
56,2,95.86,2.61,219.89,59.38,1,1,1.0
56,3,313.9,3.54,394.33000000000004,107.50999999999999,1,1,1.0
56,5,2.14,11.89,42.96,63.11,1,1,1.0
56,7,146.62,24.93,128.19,88.19,1,1,1.0
57,2,95.86,2.61,219.89,59.38,1,1,1.0
57,3,313.9,3.54,394.33000000000004,107.32,1,1,1.0
57,5,2.14,11.89,33.66,63.11,1,1,1.0
57,7,132.23,25.29,123.38000000000002,86.36000000000001,1,1,1.0
58,2,95.86,2.61,219.89,59.38,1,1,1.0
58,3,313.9,3.54,394.33000000000004,107.14,1,1,1.0
58,5,2.14,11.89,25.93,63.11,1,1,1.0
58,7,117.83,25.66,118.57000000000001,84.52000000000001,1,1,1.0
59,2,95.86,2.61,219.89,59.38,1,1,1.0
59,3,313.9,3.54,394.33000000000004,106.94999999999999,1,1,1.0
59,5,2.14,11.89,18.189999999999998,63.11,1,1,1.0
59,7,103.43,26.03,113.75999999999999,82.67999999999999,1,1,1.0
60,2,95.86,2.61,219.89,59.38,1,1,1.0
60,3,313.9,3.54,394.33000000000004,106.75999999999999,1,1,1.0
60,5,2.14,11.89,10.459999999999999,63.11,1,1,1.0
60,7,103.43,26.03,97.07,59.47,1,1,1.0
